rb_track_id,rb_track_name,rb_artists,rb_album,rb_genre,rb_file_type,rb_file_size_bytes,rb_duration_sec,rb_year_release,rb_average_bpm,rb_date_added,rb_playcount,rb_file_name,rb_tonality,rb_label,rb_extract_timestamp
282,Touchdown (Original Mix),"Paul C, Paolo Martini",,Tech House,MP3,14870156,371,2017,124.0,2021-10-10,2,"Paul C, Paolo Martini - Touchdown (Original Mix)",9A,,2025-12-12 14:53:56
283,Sky and Sand,Paul Kalkbrenner,Berlin Calling (The Soundtrack by Paul Kalkbrenner),Melodic Techno,MP3,9357430,230,0,127.0,2021-10-10,0,Paul Kalkbrenner - Sky and Sand,3B,,2025-12-12 14:53:56
284,Run Baby Run (Original Mix),Paul Ritch,,Techno,WAV,88387020,501,0,126.0,2021-10-10,0,Paul Ritch - Run Baby Run (Original Mix),11A,,2025-12-12 14:53:56
285,Bembé,"PAUZA, Machiran",,Tech House,MP3,8022775,197,2020,123.0,2021-10-10,0,Pauza Ft. Machiran - Bembé,1A,,2025-12-12 14:53:56
286,Ayahuasca (Original Mix),Pavel Petrov,Breath,Tech House,MP3,17043934,425,0,121.0,2021-10-10,0,Pavel Petrov - Ayahuasca (Original Mix),10A,,2025-12-12 14:53:56
287,Estamos Aqui,PAWSA,2018 Ibiza Sampler,"Deep Tech, Minimal",MP3,13489600,334,2018,127.0,2021-10-10,1,PAWSA - Estamos Aqui,2B,,2025-12-12 14:53:56
288,Han Pan (Original Mix),Peggy Gou,Moment EP,Nu Disco,MP3,16143816,401,2019,126.0,2021-10-10,4,Peggy Gou - Han Pan (Original Mix),11A,Gudu Records,2025-12-12 14:53:56
289,Starry Night (Original Mix),Peggy Gou,Moment EP,Nu Disco,MP3,16019469,398,2019,123.0,2021-10-10,2,Peggy Gou - Starry Night (Original Mix) - (Gudu Records),1A,Gudu Records,2025-12-12 14:53:56
290,Let's All Pray For This World (Maceo Plex Glitchy Remix),Perry Farrell,,Melodic Techno,MP3,13764501,340,0,128.0,2021-10-10,0,"Perry Farrell, Maceo Plex - Lets All Pray For This World (Maceo Plex Glitchy Remix)",7A,,2025-12-12 14:53:56
291,Growler (Original Mix),Pig & Dan,,Techno,MP3,17594554,438,0,125.0,2021-10-10,0,"Pig, Dan - Growler (Original Mix)",8A,,2025-12-12 14:53:56
292,Let's Play It Again (Original Mix),Pimpo Gama,,Tech House,MP3,13785552,344,0,124.0,2021-10-10,2,Pimpo Gama - Let s Play It Again (Original Mix),4A,,2025-12-12 14:53:56
293,Modular vs LFO (Original Mix),Pimpo Gama,,Tech House,MP3,15924515,396,0,124.0,2021-10-10,0,Pimpo Gama - Modular vs LFO (Original Mix),12B,,2025-12-12 14:53:56
294,Body Funk (Dom Dolla Extended Mix),"Purple Disco Machine, Dom Dolla",,Tech House,MP3,15227749,380,0,124.0,2021-10-10,0,Purple Disco Machine - Body Funk (Dom Dolla Extended Mix),7A,,2025-12-12 14:53:56
295,Distraido - Original Mix,Rafa Barrios,Distraido,Tech House,MP3,16336697,407,0,126.0,2021-10-10,1,Rafa Barrios - Distraido (Original Mix),3B,,2025-12-12 14:53:56
296,Uplift (Original Mix),"Rafael Cerato, ARTBAT",,Melodic Techno,MP3,19204718,480,2017,124.0,2021-10-10,1,"Rafael Cerato, ARTBAT - Uplift (Original Mix)",6A,,2025-12-12 14:53:56
297,Dancer,Raffa FL,,Tech House,WAV,61457808,348,0,124.0,2021-10-10,0,Raffa FL - Dancer,6A,,2025-12-12 14:53:56
298,How We Do (Raffa FL Re Edit),"Raffa Fl, Mr V",,Tech House,MP3,12165500,302,0,123.0,2021-10-10,1,Raffa FL - How We Do (Mr V - Raffa FL Re edit),6A,,2025-12-12 14:53:56
299,Pachamama (Original Mix),"Ramiro Lopez, Andres Campo",,Techno,MP3,16778771,418,2017,125.0,2021-10-10,2,"Ramiro Lopez, Andres Campo - Pachamama (Original Mix)",4A,,2025-12-12 14:53:56
300,Sonic Therapy,Ramon Tapia,,Techno,MP3,18165867,454,0,127.0,2021-10-10,3,Ramon Tapia - Sonic Therapy (Original Mix),9A,,2025-12-12 14:53:56
301,Tell Me Are We,"Rampa, Whomadewho",,Melodic House,MP3,16536748,413,0,122.0,2021-10-10,0,Rampa Ft. Whomadewho - Tell Me Are We,3A,,2025-12-12 14:53:56
302,Atomic Fireblast (Original Mix),"Raumakustik, Pete Kaltenburg",,Tech House,MP3,17276407,429,0,127.0,2021-10-10,1,"Raumakustik, Pete Kaltenburg - Atomic Fireblast (Original Mix)",9B,,2025-12-12 14:53:56
303,Along Came Polly (Original Mix),Rebuke,,Tech House,MP3,15589111,389,0,124.0,2021-10-10,2,Rebuke - Along Came Polly  (Original mix),6A,,2025-12-12 14:53:56
304,Rattle (Original Mix),Rebuke,,Techno,MP3,16397286,408,0,128.0,2021-10-10,2,Rebuke - Rattle (Original Mix),5A,,2025-12-12 14:53:56
305,Volcan,Rhymos,Control Chaos - - EP,Tech House,MP3,17966067,449,0,125.0,2021-10-10,3,Rhymos - Volcan,1A,,2025-12-12 14:53:56
306,Terrace Games (Extended Mix),"Riaz Dhanani, C.O.Z",,Tech House,MP3,14697512,366,0,126.0,2021-10-10,0,"Riaz Dhanani, C.O.Z - Terrace Games (Extended Mix)",3A,,2025-12-12 14:53:56
307,Brighten Up Bunny (Original Mix),Rod,,Melodic Techno,MP3,15344963,375,0,128.0,2021-10-10,0,Rod - Brighten Up Bunny (Original Mix),8A,,2025-12-12 14:53:56
308,Perpetual Groove,"Roog, Leon Benesty",Perpetual Groove,Tech House,MP3,14349704,358,0,123.0,2021-10-10,1,"Roog, Leon Benesty - Perpetual Groove",4A,,2025-12-12 14:53:56
309,Con Altura (Juanjo Martin Remix),"Rosalia, Juanjo Martin Remix",,Tech House,MP3,12626592,315,0,124.0,2021-10-10,2,"Rosalia, J Balvin, El Guincho  - Con Altura (Juanjo Martin Remix) TEST4",4A,,2025-12-12 14:53:56
310,Innerbloom (Original Mix),Rufus Du Sol,,Melodic House,MP3,23394533,578,0,122.0,2021-10-10,0,Rüfüs - Innerbloom (Original Mix),6A,,2025-12-12 14:53:56
311,Fire in My Arms,Sam Paganini,Body to Body,Techno,MP3,15032431,375,0,125.0,2021-10-10,5,Sam Paganini - Fire in My Arms,12A,,2025-12-12 14:53:56
312,Flow (Original mix),Sam Paganini,The Beat,Tech House,MP3,14879262,370,2016,125.0,2021-10-10,1,Sam Paganini - Flow (Original mix),6A,,2025-12-12 14:53:56
313,Mega (Original mix),Sam Paganini,The Beat,Techno,MP3,14176792,352,2016,128.0,2021-10-10,2,Sam Paganini - Mega (Original mix),8A,,2025-12-12 14:53:56
314,Rave,Sam Paganini,Satellite,Techno,MP3,16312206,407,0,125.0,2021-10-10,2,Sam Paganini - Rave,3A,,2025-12-12 14:53:56
315,Surrender (Original mix),Sam Paganini,The Beat,Techno,MP3,14649885,364,2016,127.0,2021-10-10,1,Sam Paganini - Surrender (Original mix),11A,,2025-12-12 14:53:56
316,The Beat (Original mix),Sam Paganini feat. Zøe,The Beat,Techno,MP3,18860582,469,2016,128.0,2021-10-10,0,Sam Paganini feat. Zøe - The Beat (Original mix),9B,,2025-12-12 14:53:56
317,Heater (Tube & Berger Remix),Samim,,Tech House,MP3,16630683,415,2019,125.0,2021-10-10,3,Samim - Heater (Tube & Berger Remix),11A,,2025-12-12 14:53:56
318,Ooh Tune,Shadow Child,Ooh Tune/Higher,House,MP3,13288147,331,0,125.0,2021-10-10,2,Shadow Child - Ooh Tune,6A,,2025-12-12 14:53:56
319,Ruffline,Sidney Charles,Ruffline Ep,Tech House,MP3,17653593,441,0,123.0,2021-10-10,2,Sidney Charles - Ruffline,6A,,2025-12-12 14:53:56
320,God Made Me Feel It (Claptone Edit),"Simion,MD X-Spress, Claptone",,House,MP3,12980801,319,2016,122.0,2021-10-10,3,"Simion,MD X-Spress, Claptone - God Made Me Feel It (Claptone Edit)",6A,,2025-12-12 14:53:56
321,Be Somebody (Extended Mix),Solardo,,Tech House,MP3,17373341,434,0,125.0,2021-10-10,0,Solardo - Be Somebody (Extended Mix),10A,,2025-12-12 14:53:56
322,Mental Atmosphere,Solardo,On the Corner - EP,Tech House,MP3,17804118,445,0,124.0,2021-10-10,1,Solardo - Mental Atmosphere,4A,,2025-12-12 14:53:56
323,On The Corner (Original Mix),Solardo,,Tech House,MP3,17286668,430,0,125.0,2021-10-10,4,Solardo - On The Corner (Original Mix),5B,,2025-12-12 14:53:56
324,Tribesmen (Original Mix),Solardo,Tribesmen,Tech House,MP3,17640257,437,2016,124.0,2021-10-10,0,Solardo - Tribesmen (Original Mix),7B,,2025-12-12 14:53:56
325,XTC (Extended Mix),"Solardo, Eli Brown",,Tech House,MP3,16937993,423,0,128.0,2021-10-10,1,"Solardo, Eli Brown - XTC (Extended Mix)",2A,,2025-12-12 14:53:56
326,Move Your Body (Extended Mix),"Solardo, Marshall Jefferson",,House,MP3,14971224,373,0,125.0,2021-10-10,1,"Solardo, Marshall Jefferson - Move Your Body (Extended Mix)",9A,,2025-12-12 14:53:56
327,Home (Club Mix),Solomun,,Melodic Techno,MP3,16066662,401,2020,120.0,2021-10-10,0,Solomun - Home (Club Mix),6A,,2025-12-12 14:53:56
328,Keep Control (ARTBAT Remix),"Sono, ARTBAT",,Melodic Techno,MP3,20126096,483,0,123.0,2021-10-10,1,Sono - Keep Control (ARTBAT Remix),6A,,2025-12-12 14:53:56
329,Needs (Original Mix),Sosa,Sonar 2019,Tech House,MP3,18323233,455,0,126.0,2021-10-10,7,Sosa - Needs (Original Mix),9A,,2025-12-12 14:53:56
330,"Music Sounds Better With You (12"" Club Mix)",Stardust,,French House,MP3,16550247,411,1998,123.92,2021-10-10,0,Stardust - Music Sounds Better With You (12 Club Mix),2B,,2025-12-12 14:53:56
331,Timisoara,"Stefano Noferini, Habits",,Tech House,MP3,21058177,525,0,124.0,2021-10-10,0,"Stefano Noferini, Habits - Timisoara (Original Mix)",11B,,2025-12-12 14:53:56
332,Break The Beat,Stefano Ranieri,Break The Beat EP,Tech House,MP3,17622657,440,0,125.0,2021-10-10,0,Stefano Ranieri - Break The Beat,12B,,2025-12-12 14:53:56
333,Strand (Original Mix),Stephan Bodzin,,Melodic Techno,MP3,19103015,468,0,122.0,2021-10-10,0,Stephan Bodzin - Strand (Original Mix),7A,,2025-12-12 14:53:56
334,Analogy (Original Mix),Stephan Jolk,,Melodic Techno,MP3,16473393,400,0,123.0,2021-10-10,2,Stephan Jolk - Analogy (Original Mix),8A,,2025-12-12 14:53:56
335,Changes (Adam Port Remix),"Stereo Mc's, Adam Port",,Melodic House,MP3,19976229,499,2018,122.0,2021-10-10,2,"Stereo Mc's, Adam Port - Changes (Adam Port Remix)",9A,,2025-12-12 14:53:56
336,Really Really (Original Mix),Super Flu,,Tech House,MP3,17872452,444,0,122.0,2021-10-10,0,Super Flu - Really Really (Original Mix),12A,,2025-12-12 14:53:56
337,Nova,Tale Of Us,Realm Of Consciousness Pt. III,Melodic Techno,MP3,17768448,442,2018,123.0,2021-10-10,1,Tale Of Us - Nova,6A,,2025-12-12 14:53:56
338,Adieu (Original Mix),Tchami,,House,MP3,16685894,413,2017,126.0,2021-10-10,0,Tchami - Adieu (Original Mix),10A,,2025-12-12 14:53:56
339,Suga (Original Mix),"Technasia, Green Velvet",,Tech House,MP3,16097262,402,0,125.0,2021-10-10,1,"Technasia, Green Velvet - Suga (Original Mix)",4A,,2025-12-12 14:53:56
340,Analogue Odyssey (Audiofly Remix),"Thankyou city, Audiofly",Analogue Odyssey,Melodic Techno,MP3,22163603,552,2018,118.0,2021-10-10,0,"Thankyou City, Audiofly - Analogue Odyssey (Audiofly Remix)",10B,,2025-12-12 14:53:56
341,Turning Around (Gerd Janson Remix),"Theo Kottis, Gerd Janson",,Melodic Techno,MP3,16605398,410,2020,124.0,2021-10-10,0,The Kottis - Turning Around (Gerd Janson Remix),4B,,2025-12-12 14:53:56
342,Tech-Disco (Carlos Maza Remix),"The Mae, Carlos Maza",,Tech House,MP3,14867468,370,0,127.0,2021-10-10,1,The Mae - Tech-Disco (Carlos Maza Remix),11B,,2025-12-12 14:53:56
343,ILEMBE (Original Mix),THEMBA,,Afro House,MP3,16235881,403,2019,124.0,2021-10-10,1,THEMBA SA - ILEMBE (Original Mix),5A,,2025-12-12 14:53:56
344,Welcome To The Jungle (Andrea Oliva Remix),"Thick Dick, Andrea Oliva",Welcome To The Jungle (Andrea Oliva Remix),Tech House,MP3,18333130,457,0,126.0,2021-10-10,3,"Thick Dick, Andrea Oliva - Welcome To The Jungle (Andrea Oliva Remix)",6A,,2025-12-12 14:53:56
345,Sume Sigh Sey (Agent Orange DJ & Alexander Technique Rework),"Todd Terry, House Of Gypsies",,Techno,MP3,17629581,439,0,128.0,2021-10-10,2,"Todd Terry, House Of Gypsies - Sume Sigh Sey (Agent Orange DJ & Alexander Technique Rework)",11A,,2025-12-12 14:53:56
346,Hit The Drum (Extended Mix),Tom & Collins,,Tech House,MP3,13063075,316,2020,125.0,2021-10-10,4,Tom & Collins - Hit The Drums (Extended Mix),9A,,2025-12-12 14:53:56
347,Sombrerito (Original Mix),Tom & Collins,,Tech House,WAV,66855644,378,0,124.0,2021-10-10,1,Tom & Collins - Sombrerito (Original Mix),11A,,2025-12-12 14:53:56
348,25 Cents (Extended Mix),Tuff London,25 Cents EP,Tech House,MP3,16223014,404,0,124.0,2021-10-10,5,Tuff London - 25 Cents (Extended Mix),5A,,2025-12-12 14:53:56
349,Alhambra,Tunnelvisions,50AN,House,MP3,17127905,426,2017,120.0,2021-10-10,0,Tunnelvisions - Alhambra,2A,,2025-12-12 14:53:56
350,Vibrancy (Original Mix),UMEK,Vibrancy EP,Techno,MP3,16822787,410,0,128.0,2021-10-10,2,UMEK - Vibrancy (Original Mix),4A,,2025-12-12 14:53:56
351,Deter,Unknown Artist,,"Deep Tech, Minimal",MP3,15342286,380,2020,129.82,2021-10-10,0,Unknown Artist - Deter,1A,,2025-12-12 14:53:56
352,Inside (Original Mix),"Unknown7, Armando (PT)",,Tech House,MP3,15067568,368,0,127.0,2021-10-10,2,"Unknown7, Armando PT - Inside (Original Mix)",8A,,2025-12-12 14:53:56
353,Bring the House Down,Victor Ruiz,Bring,Tech House,MP3,19370794,483,0,127.01,2021-10-10,1,Victor Ruiz - Bring the House Down,11A,,2025-12-12 14:53:56
354,Por Ejemplo Feat Dani Rovira (Original Mix),Wade,Feat Dani Rovira Por Ejemplo,Tech House,AIFF,57985252,328,2019,124.0,2021-10-10,2,Wade Ft. Dani Rovira - Por Ejemplo (Original Mix),8A,Be One Records,2025-12-12 14:53:56
355,Kidney Punch (Original Mix),wAFF,Sick Pleasure EP,Tech House,MP3,15909107,393,0,128.0,2021-10-10,0,wAFF - Kidney Punch (Original Mix),1A,,2025-12-12 14:53:56
356,Divided Souls (Ft. Diddy) (Extended),Wax Motif,,Tech House,MP3,16019476,399,2019,125.0,2021-10-10,0,Wax Motif Ft. Diddy - Divided Souls (Extended),9A,,2025-12-12 14:53:56
357,Clap Your Hands (Solomun Remix),"Whilk & Misky, Solomun",Clap Your Hands (The Remixes),Melodic House,MP3,23145843,577,0,121.0,2021-10-10,1,Whilk & Misky - Clap Your Hands (Solomun Remix),9B,,2025-12-12 14:53:56
358,U Take Me Higher (Original Mix),Will Clarke,,Melodic House,MP3,13323880,331,2020,128.0,2021-10-10,0,Will Clarke - U Take Me Higher (Original Mix),5A,,2025-12-12 14:53:56
359,Journey,Zimmz,,Techno,MP3,19409875,484,0,125.0,2021-10-10,0,Zimmz - Journey,7A,,2025-12-12 14:53:56
360,Open Your Mind,Zimmz,Open Your Mind,Techno,MP3,17515523,436,0,127.0,2021-10-10,1,Zimmz - Open Your Mind,9A,,2025-12-12 14:53:56
361,Outsider,Zimmz,Outsider,Techno,MP3,19459449,485,0,125.0,2021-10-10,0,Zimmz - Outsider,8A,,2025-12-12 14:53:56
362,Pragmatic,Zimmz,,Techno,MP3,17740317,443,0,127.0,2021-10-10,1,Zimmz - Pragmatic,9A,,2025-12-12 14:53:56
363,Sinematic,Zimmz,Sinematic,Techno,MP3,16808967,419,0,127.0,2021-10-10,0,Zimmz - Sinematic,6A,,2025-12-12 14:53:56
364,Your Mind (Original Mix),"Adam Beyer, Bart Skils",Your Mind,Techno,MP3,20372296,503,0,126.0,2021-10-10,4,Adam Beyer Ft. Bart Skils - Your Mind (Original Mix),10A,Drumcode,2025-12-12 14:53:56
365,Rome Future (Original Mix),"Adam Beyer, Layton Giordani",,Techno,MP3,17079541,426,0,127.0,2021-10-10,2,"Adam Beyer, Layton Giordani - Rome Future (Original Mix)",1A,,2025-12-12 14:53:56
366,Space Date (Original Mix),"Adam Beyer, Layton Giordani, Green Velvet",,Techno,MP3,15908236,396,0,127.0,2021-10-10,1,"Adam Beyer, Layton Giordani, Green Velvet - Space Date (Original Mix)",2B,Drumcode,2025-12-12 14:53:56
367,C3PO (Original Mix),Adana Twins,,Techno,MP3,18382574,458,0,124.0,2021-10-10,0,Adana Twins - C3PO (Original Mix),8B,,2025-12-12 14:53:56
368,Kickback (Original Mix),Adrian Hour,Kickback,Techno,MP3,16845323,419,2017,124.0,2021-10-10,1,Adrian Hour - Kickback (Original Mix),5A,,2025-12-12 14:53:56
369,Craft (Original Mix),Adriatique,X,Melodic Techno,MP3,16961191,422,0,123.0,2021-10-10,0,Adriatique - Craft (Original Mix),7A,,2025-12-12 14:53:56
370,Mystery (Tale Of Us & Mathame Remix),Adriatique,Nude Remixes,Melodic Techno,MP3,17261448,424,0,124.0,2021-10-10,1,Adriatique - Mystery (Tale Of Us & Mathame Remix),3A,,2025-12-12 14:53:56
381,Consciousness (Extended),"Anyma, Chris Avantgarde",,Melodic Techno,MP3,13952471,348,0,126.0,2022-11-28,0,"Anyma, Chris Avantgarde - Consciousness (Extended Mix)",6A,,2025-12-12 14:53:56
382,Generation (Original Mix),ARTBAT,,Melodic Techno,MP3,17747199,442,0,128.0,2022-11-28,1,ARTBAT - Generation (Original Mix),5A,,2025-12-12 14:53:56
383,SWEAT (Extended Mix),"Billy Kenny, Huxley",,Tech House,MP3,14813433,369,0,125.0,2022-11-28,2,"Billy Kenny, Huxley - SWEAT (Extended Mix)",5A,,2025-12-12 14:53:56
384,Violins,BRYZ,,"Deep Tech, Minimal",MP3,15907352,453,0,123.0,2022-11-28,3,BRYZ - Violins,6A,,2025-12-12 14:53:56
385,Mi Gente (Marco Strous Remix),"Caal, Baum",,Tech House,MP3,17124747,427,0,126.0,2022-11-28,1,"Caal, Baum - Mi Gente (Marco Strous Remix)",9A,,2025-12-12 14:53:56
386,Instinct (Original Mix),Christian Craken,,"Deep Tech, Minimal",MP3,13884037,339,0,125.0,2022-11-28,0,Christian Craken - Instinct (Original Mix),4A,,2025-12-12 14:53:56
387,Libertad Mapuche ( Original Mix ),Cris Ocaña,,Tech House,WAV,70447282,399,0,125.0,2022-11-28,0,Cris Ocaña - Libertad Mapuche ( Original Mix ),4A,,2025-12-12 14:53:56
388,La Mama De La Mama (El Alfa) (Gordo x Red tape Edit),Gordo x Red tape,,Tech House,WAV,68584364,388,0,125.0,2022-11-28,4,El Alfa - La Mama (Gordo x Red tape Edit),12A,,2025-12-12 14:53:56
389,Deep End (Extended Mix),John Summit,Deep End,Tech House,MP3,15332567,382,0,126.0,2022-11-28,2,John Summit - Deep End (Extended Mix),2A,,2025-12-12 14:53:56
390,What A Life (Ft. Stevie Appleton) (Extended Mix),John Summit,,House,MP3,15792174,353,0,126.0,2022-11-28,1,John Summit Ft. Stevie Appleton - What A Life (Extended Mix),7A,,2025-12-12 14:53:56
391,Human (Extended Mix),"John Summit, Echoes",,House,MP3,14781704,354,0,126.0,2022-11-28,0,"John Summit, Echoes - Human (Extended Mix)",4A,,2025-12-12 14:53:56
392,La Farsa (Original Mix),LondonGround,,"Deep Tech, Minimal",MP3,9311460,218,0,124.0,2022-11-28,2,Londonground - La Farsa (Original Mix),11B,,2025-12-12 14:53:56
393,La Rave (Original Mix),Loüs,,Tech House,MP3,12862107,315,0,124.0,2022-11-28,1,Loüs - La Rave (Original Mix),5A,,2025-12-12 14:53:56
394,Ritmo (Extended Mix),Raffa FL,,Tech House,MP3,13636099,340,0,124.0,2022-11-28,0,Raffa FL - Ritmo (Extended Mix),6A,,2025-12-12 14:53:56
396,Paradise (Extended Mix),"Rossi, Insight",,"Deep Tech, Minimal",MP3,16400322,402,0,127.0,2022-11-28,7,"Rossi, Insight - Paradise (Extended Mix)",9A,,2025-12-12 14:53:56
397,Kilombito Mal (Ft. Antonia Montero) (Original Mix),Toman,,Jackin House,MP3,20110951,499,0,129.0,2022-11-28,2,Toman - Kilombito Mal Ft. Antonia Montero (Original Mix),1A,,2025-12-12 14:53:56
398,Automation (Original Mix),Toto Chiavetta,Rational Utopia,Melodic Techno,MP3,16755811,417,0,122.0,2022-11-28,2,Toto Chiavetta - Automation (Original Mix),8A,,2025-12-12 14:53:56
399,Relax My Eyes (Original Mix),"ANOTR, Abel Balder",,House,MP3,16615891,396,0,132.0,2022-11-28,1,ANOTR Ft. Abel Balder - Relax My Eyes (Original Mix),3A,,2025-12-12 14:53:56
400,Running,Anyma Ft. Meg Myers,,Melodic Techno,FLAC,47978377,385,0,125.0,2022-11-28,0,Anyma - Running (feat. Meg Myers),10A,,2025-12-12 14:53:56
401,Your Mind (Original Mix),"ANOTR, Abel Balder",The Reset,House,MP3,13685116,340,0,130.0,2022-11-30,0,"ANOTR, Abel Balder - Your Mind (Original Mix)",6B,,2025-12-12 14:53:56
402,Time To Smoke (Original Mix),"ANOTR, Sebastian Kamae",The Reset,House,MP3,21116454,526,0,130.0,2022-11-30,2,"ANOTR, Sebastian Kamae - Time To Smoke (Original Mix)",11A,,2025-12-12 14:53:56
403,You & Me (GHEIST Rework),"Disclosure, GHEIST",,Melodic House,MP3,15882641,377,0,124.0,2022-11-30,0,Disclosure - You & Me (Flume Remix) (GHEIST Rework),3A,,2025-12-12 14:53:56
404,In Chicago (Extended Mix),John Summit,,Tech House,FLAC,40905414,339,0,126.0,2022-11-30,7,John Summit - In Chicago (Extended Mix),7A,,2025-12-12 14:53:56
405,Vertigo (Original Mix),"ANOTR, Abel Balder",The Reset,House,MP3,10319498,256,0,131.0,2022-11-30,2,"ANOTR, Abel Balder - Vertigo (Original Mix)",8A,,2025-12-12 14:53:56
407,Glue,Bicep,,House,MP3,10767758,269,0,130.0,2023-07-04,0,Bicep - Glue,9A,,2025-12-12 14:53:56
408,Keep The Secret,Blackchild (ITA),,"Deep Tech, Minimal",MP3,20642044,515,0,131.0,2023-07-04,2,Blackchild (ITA) - Keep The Secret,10A,,2025-12-12 14:53:56
409,Sientate,Bobby Shan,,"Deep Tech, Minimal",WAV,80112788,302,0,130.0,2023-07-04,1,Bobby Shann - Sientate,2A,,2025-12-12 14:53:56
410,Back To House,Carloh,,Tech House,MP3,17967105,449,0,124.0,2023-07-04,3,Carloh - Back To House,6A,,2025-12-12 14:53:56
411,Evening Drive (Original Mix),Chris Stussy,,"Deep Tech, Minimal",MP3,16884591,422,0,128.0,2023-07-04,2,Chris Stussy - Evening Drive (Original Mix),7B,,2025-12-12 14:53:56
412,Faux Francais,Classmatic,,Tech House,MP3,15605637,390,0,128.0,2023-07-04,4,Classmatic - Faux Français,1A,,2025-12-12 14:53:56
413,Fancy Dance,Daniel Moll,,Tech House,WAV,61302572,347,0,125.0,2023-07-04,0,Daniel Moll - Fancy Dance,9A,,2025-12-12 14:53:56
414,Como,Disfeq,,Techno,MP3,13531513,338,0,126.0,2023-07-04,0,Disfreq - Como,7A,,2025-12-12 14:53:56
415,"El Beso (Ft. Crusy, Mathieu Ruz)(Extended Mix)",Dombresky,,Tech House,MP3,14424901,360,0,126.0,2023-07-04,2,Dombresky & Crusy Ft. Mathieu Ruz - El Beso (Extended Mix),5A,,2025-12-12 14:53:56
416,Night After Night (Ft. Be No Rain)(Camelphat Remix),"Fideles, Camelphat",,Melodic Techno,MP3,16745620,418,0,124.0,2023-07-04,1,Fideles Ft. Be No Rain - Night After Night (Camelphat Remix),8A,,2025-12-12 14:53:56
417,Aratak,Kevin De Vries,,Melodic Techno,MP3,17324493,433,0,125.0,2023-07-04,1,Kevin De Vries - Aratak,9A,,2025-12-12 14:53:56
418,Dance With Me (Original Mix),Kevin De Vries,,Melodic Techno,MP3,15668330,391,0,124.0,2023-07-04,1,Kevin de Vries - Dance With Me (Original Mix),11A,,2025-12-12 14:53:56
420,Banho de Folhas (Maz (BR) Remix),"Luedji Luna, Maz (BR)",,Afro House,MP3,16004438,382,2022,126.0,2023-07-04,2,Luedji Luna - Banho de Folhas (Maz BR Remix),11A,,2025-12-12 14:53:56
421,Still Doesn't Care,Luuk Van Djik,,"Deep Tech, Minimal",MP3,13806322,345,0,128.0,2023-07-04,1,Luuk van Dijk - Still Doesn't Care,4A,,2025-12-12 14:53:56
423,Nomada,Pablo Fierro,,Afro House,MP3,18989016,474,0,123.0,2023-07-04,3,Pablo Fierro - Nomada,5A,,2025-12-12 14:53:56
424,Room Service (24 Hour Extended Mix),PAWSA,,House,MP3,19691204,473,0,130.0,2023-07-04,2,PAWSA - Room Service (24 Hour Extended Mix),8A,,2025-12-12 14:53:56
425,Say Less,PAWSA,,"Deep Tech, Minimal",MP3,16920118,422,0,132.0,2023-07-04,1,PAWSA - SAY LESS,8A,,2025-12-12 14:53:56
426,Impossible (Ft. Alison Goldfrapp) (&ME Remix),"Röyksopp, &ME",,Afro House,MP3,22359666,555,0,121.0,2023-07-04,2,Royksopp - Impossible Ft. Alison Goldfrapp (&ME Remix),4A,,2025-12-12 14:53:56
427,San Juan (Band&dos Remix),"Sebastian Rivero, Calussa, Band&dos",,Latin House,MP3,15565930,389,0,124.0,2023-07-04,2,"Sebastian Rivero, Calussa - San Juan (Band&dos Remix)",6A,,2025-12-12 14:53:56
428,Jack Endlessly,Sidney Charles,,Tech House,MP3,16674525,416,0,126.0,2023-07-04,1,Sidney Charles - Jack Endlessly,6B,,2025-12-12 14:53:56
429,Never Sleep Again,Solomun,,Melodic House,MP3,7946534,198,0,120.0,2023-07-04,0,Solomun - Never Sleep Again,5A,,2025-12-12 14:53:56
430,Twisted Voice (Original Mix),Space Motion,,Melodic Techno,MP3,16101962,402,0,123.0,2023-07-04,0,Space Motion - Twisted Voice (Original Mix),8A,,2025-12-12 14:53:56
431,Nova Two (Original Mix),Tale Of Us,,Melodic Techno,MP3,13060264,326,0,125.0,2023-07-04,1,Tale Of Us - Nova Two (Original Mix),9A,,2025-12-12 14:53:56
432,Sacrifice (John Summit Remix) [Extended Mix],"The Weeknd, John Summit",,House,WAV,46400300,263,0,125.0,2023-07-04,4,The Weeknd - Sacrifice (John Summit Remix) [Extended Mix],10A,,2025-12-12 14:53:56
433,Blow Ya Faces Off (Original Mix),Wade,,Tech House,MP3,14857448,371,0,125.0,2023-07-04,3,Wade - Blow Ya Faces Off (Original Mix),4A,,2025-12-12 14:53:56
434,Manhattan (Ft. Antonio Contino),"Milk Bar, Santarini",,Tech House,MP3,12393620,309,0,125.0,2023-07-05,1,"Milk Bar, Santarini - Manhattan (Ft. Antonio Contino)",11A,,2025-12-12 14:53:56
488,Back Street Bass,OMAKS,,Hard Techno,MP3,16912803,422,0,160.0,2023-09-04,1,OMAKS - Back Street Bass,9A,,2025-12-12 14:53:56
489,World On Fire (Original Mix),WNDRLST,,Hard Techno,MP3,14174126,354,0,145.0,2023-09-04,1,WNDRLST - World On Fire (Original Mix),11A,,2025-12-12 14:53:56
490,Close Your Eyes (Original Mix),Alignment,,Hard Techno,MP3,12047758,301,0,150.0,2023-09-04,2,Alignment - Close Your Eyes (Original Mix),1A,,2025-12-12 14:53:56
